datetime,temperature,humidity,wind_speed,wind_gust,pressure,precipitation,ww_raw,source
2024-01-01 00:00:00,-18.1,86,1,2.0,1028.0459420000002,, ,station
2024-01-01 03:00:00,-16.4,88,1,1.0,1028.312586,, ,station
2024-01-01 06:00:00,-15.6,88,1,2.0,1028.445908,0.0, ,station
2024-01-01 09:00:00,-14.2,87,2,4.0,1028.0459420000002,0.0, ,station
2024-01-01 12:00:00,-14.9,89,1,2.0,1028.445908,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-01 15:00:00,-14.7,87,1,3.0,1028.57923,,Состояние неба в общем не изменилось. ,station
2024-01-01 18:00:00,-15.3,88,1,2.0,1028.57923,0.0, ,station
2024-01-01 21:00:00,-14.4,83,1,3.0,1028.845874,0.0, ,station
2024-01-02 00:00:00,-18.2,88,1,2.0,1028.845874,, ,station
2024-01-02 03:00:00,-20.9,85,1,3.0,1028.7125520000002,, ,station
2024-01-02 06:00:00,-21.2,82,2,4.0,1028.445908,0.0, ,station
2024-01-02 09:00:00,-22.8,82,2,4.0,1028.445908,0.0, ,station
2024-01-02 12:00:00,-24.2,81,2,4.0,1028.445908,, ,station
2024-01-02 15:00:00,-25.0,80,2,4.0,1027.91262,, ,station
2024-01-02 18:00:00,-26.5,79,2,3.0,1026.979366,0.0, ,station
2024-01-02 21:00:00,-27.4,78,2,3.0,1026.446078,0.0, ,station
2024-01-03 00:00:00,-29.3,76,2,3.0,1025.5128240000001,, ,station
2024-01-03 03:00:00,-30.1,76,2,3.0,1024.446248,, ,station
2024-01-03 06:00:00,-30.6,76,2,2.0,1023.113028,0.0, ,station
2024-01-03 09:00:00,-31.5,75,2,3.0,1022.446418,0.0, ,station
2024-01-03 12:00:00,-31.2,75,3,3.0,1022.046452,, ,station
2024-01-03 15:00:00,-29.5,76,2,3.0,1020.979876,, ,station
2024-01-03 18:00:00,-29.9,76,2,,1019.779978,0.0, ,station
2024-01-03 21:00:00,-30.0,76,2,3.0,1018.8467240000001,0.0, ,station
2024-01-04 00:00:00,-30.8,76,2,3.0,1018.313436,, ,station
2024-01-04 03:00:00,-28.8,77,2,3.0,1017.646826,, ,station
2024-01-04 06:00:00,-28.8,77,2,3.0,1016.5802500000001,0.0, ,station
2024-01-04 09:00:00,-30.5,76,2,3.0,1015.646996,0.0, ,station
2024-01-04 12:00:00,-30.6,76,2,3.0,1015.3803520000001,, ,station
2024-01-04 15:00:00,-30.7,76,2,3.0,1014.447098,, ,station
2024-01-04 18:00:00,-31.1,76,2,4.0,1013.647166,0.0, ,station
2024-01-04 21:00:00,-32.2,74,2,3.0,1012.8472340000001,0.0, ,station
2024-01-05 00:00:00,-32.6,74,3,3.0,1012.713912,, ,station
2024-01-05 03:00:00,-33.3,74,1,,1012.0473020000001,, ,station
2024-01-05 06:00:00,-34.2,73,1,,1011.24737,0.0, ,station
2024-01-05 09:00:00,-33.4,74,2,3.0,1011.24737,0.0, ,station
2024-01-05 12:00:00,-31.5,75,2,3.0,1011.3806920000001,, ,station
2024-01-05 15:00:00,-30.6,76,2,3.0,1012.0473020000001,, ,station
2024-01-05 18:00:00,-29.7,77,2,4.0,1012.1806240000001,0.0, ,station
2024-01-05 21:00:00,-29.8,76,2,3.0,1013.380522,0.0, ,station
2024-01-06 00:00:00,-28.2,78,2,3.0,1014.980386,, ,station
2024-01-06 03:00:00,-22.3,82,1,2.0,1016.1802840000001,, ,station
2024-01-06 06:00:00,-18.6,82,1,3.0,1017.1135380000001,0.0, ,station
2024-01-06 09:00:00,-18.3,82,1,3.0,1018.0467920000001,0.0, ,station
2024-01-06 12:00:00,-21.7,83,0,,1019.646656,, ,station
2024-01-06 15:00:00,-18.0,83,0,,1020.0466220000001,,Снег с перерывами слабый в срок наблюдения. ,station
2024-01-06 18:00:00,-18.8,84,1,,1020.1799440000001,0.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-06 21:00:00,-22.9,82,0,,1020.0466220000001,0.0,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-07 00:00:00,-24.9,80,2,3.0,1019.3800120000001,, ,station
2024-01-07 03:00:00,-24.1,80,2,3.0,1018.7134020000001,, ,station
2024-01-07 06:00:00,-22.0,82,1,2.0,1018.980046,0.0, ,station
2024-01-07 09:00:00,-20.1,85,1,,1019.9133,0.0, ,station
2024-01-07 12:00:00,-23.0,82,1,2.0,1021.24652,, ,station
2024-01-07 15:00:00,-18.9,84,1,2.0,1019.646656,, ,station
2024-01-07 18:00:00,-19.2,84,0,,1017.2468600000001,0.0, ,station
2024-01-07 21:00:00,-13.9,86,2,4.0,1012.8472340000001,0.0, ,station
2024-01-08 00:00:00,-13.7,87,0,,1010.447438,,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-08 03:00:00,-13.3,88,0,,1009.647506,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-08 06:00:00,-5.9,86,3,6.0,1010.0474720000001,0.6,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-01-08 09:00:00,-6.2,81,3,8.0,1012.980556,0.6,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-01-08 12:00:00,-7.4,85,1,3.0,1016.4469280000001,,Облака в целом образовывались или развивались. ,station
2024-01-08 15:00:00,-10.3,99,1,2.0,1017.646826,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-08 18:00:00,-12.8,94,1,2.0,1017.780148,0.0, ,station
2024-01-08 21:00:00,-13.2,92,2,2.0,1016.980216,0.0, ,station
2024-01-09 00:00:00,-11.8,94,0,,1014.980386,,Снег с перерывами слабый в срок наблюдения. ,station
2024-01-09 03:00:00,-10.6,96,1,,1012.313946,,Снег непрерывный умеренный в срок наблюдения. ,station
2024-01-09 06:00:00,-7.0,100,2,6.0,1009.9141500000001,2.0,Снег непрерывный умеренный в срок наблюдения. ,station
2024-01-09 09:00:00,-6.7,98,1,,1008.980896,3.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-09 12:00:00,-7.5,98,1,3.0,1011.114048,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-09 15:00:00,-8.4,97,1,,1012.8472340000001,,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-09 18:00:00,-10.3,95,2,3.0,1015.2470300000001,0.8,Состояние неба в общем не изменилось. ,station
2024-01-09 21:00:00,-13.0,95,1,,1016.4469280000001,0.4,Состояние неба в общем не изменилось. ,station
2024-01-10 00:00:00,-12.4,94,2,3.0,1016.4469280000001,, ,station
2024-01-10 03:00:00,-12.4,95,1,1.0,1015.646996,, ,station
2024-01-10 06:00:00,-11.9,95,0,,1012.8472340000001,0.0,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-10 09:00:00,-9.5,98,1,3.0,1008.5809300000001,0.6,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,station
2024-01-10 12:00:00,-9.8,98,1,3.0,1004.447948,,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,station
2024-01-10 15:00:00,-9.7,97,1,2.0,1001.114898,,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-10 18:00:00,-11.3,95,1,2.0,1001.648186,3.0,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-10 21:00:00,-11.2,91,2,3.0,1004.447948,2.0,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-11 00:00:00,-9.2,90,2,4.0,1006.447778,,Ливневый снег или ливневый дождь и снег. ,station
2024-01-11 03:00:00,-8.3,89,3,7.0,1006.8477440000001,,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-11 06:00:00,-8.1,90,2,5.0,1010.980726,0.3,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-11 09:00:00,-11.1,92,1,3.0,1015.2470300000001,0.3,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-11 12:00:00,-14.5,96,0,,1017.646826,, ,station
2024-01-11 15:00:00,-14.3,93,1,2.0,1017.780148,, ,station
2024-01-11 18:00:00,-15.0,92,2,3.0,1016.313606,0.0, ,station
2024-01-11 21:00:00,-14.2,94,1,2.0,1014.8470640000002,0.0, ,station
2024-01-12 00:00:00,-10.7,96,1,2.0,1013.91381,, ,station
2024-01-12 03:00:00,-9.6,96,2,3.0,1012.980556,, ,station
2024-01-12 06:00:00,-11.4,95,0,,1012.58059,0.0, ,station
2024-01-12 09:00:00,-14.5,93,2,4.0,1013.113878,0.0, ,station
2024-01-12 12:00:00,-15.0,90,1,1.0,1014.447098,, ,station
2024-01-12 15:00:00,-17.4,90,0,,1014.7137420000001,, ,station
2024-01-12 18:00:00,-18.2,87,1,,1013.91381,0.0, ,station
2024-01-12 21:00:00,-20.9,83,1,2.0,1012.447268,0.0, ,station
2024-01-13 00:00:00,-19.9,85,1,3.0,1009.780828,, ,station
2024-01-13 03:00:00,-21.0,84,1,2.0,1007.3810320000001,, ,station
2024-01-13 06:00:00,-17.1,87,0,,1003.91466,0.0, ,station
2024-01-13 09:00:00,-15.6,89,0,,1000.448288,0.2,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-13 12:00:00,-15.0,90,1,,997.781848,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-13 15:00:00,-17.7,87,1,1.0,996.048662,,Снег неливневый. ,station
2024-01-13 18:00:00,-21.1,84,1,1.0,994.8487640000001,0.6, ,station
2024-01-13 21:00:00,-22.4,82,0,,994.1821540000001,0.4, ,station
2024-01-14 00:00:00,-22.0,83,0,,994.0488320000001,, ,station
2024-01-14 03:00:00,-22.1,82,1,2.0,993.782188,, ,station
2024-01-14 06:00:00,-20.4,85,2,3.0,992.8489340000001,0.0, ,station
2024-01-14 09:00:00,-21.6,83,2,,991.649036,0.0, ,station
2024-01-14 12:00:00,-21.0,86,1,2.0,991.649036,, ,station
2024-01-14 15:00:00,-22.7,82,1,,991.3823920000001,, ,station
2024-01-14 18:00:00,-19.1,87,1,2.0,990.8491040000001,0.0, ,station
2024-01-14 21:00:00,-16.2,88,2,3.0,990.4491380000001,0.0, ,station
2024-01-15 00:00:00,-16.9,88,2,3.0,991.3823920000001,, ,station
2024-01-15 03:00:00,-17.2,87,1,3.0,991.782358,,Снег с перерывами слабый в срок наблюдения. ,station
2024-01-15 06:00:00,-16.6,88,1,3.0,992.1823240000001,0.0,Снег неливневый. ,station
2024-01-15 09:00:00,-15.4,89,2,5.0,992.7156120000001,0.0,Состояние неба в общем не изменилось. ,station
2024-01-15 12:00:00,-15.3,88,2,6.0,994.0488320000001,, ,station
2024-01-15 15:00:00,-15.6,83,2,6.0,995.382052,, ,station
2024-01-15 18:00:00,-13.7,83,2,5.0,995.91534,0.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-15 21:00:00,-14.0,82,3,6.0,996.8485940000002,0.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-16 00:00:00,-14.8,80,2,6.0,997.9151700000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-16 03:00:00,-15.5,79,2,6.0,998.1818140000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-16 06:00:00,-15.3,79,3,6.0,997.9151700000001,0.5,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-16 09:00:00,-15.4,75,1,,998.0484920000001,0.7,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-16 12:00:00,-15.6,77,1,3.0,998.1818140000001,,Снег неливневый. ,station
2024-01-16 15:00:00,-15.2,77,1,,998.0484920000001,,Состояние неба в общем не изменилось. ,station
2024-01-16 18:00:00,-15.3,79,2,4.0,998.0484920000001,0.2,Снег с перерывами слабый в срок наблюдения. ,station
2024-01-16 21:00:00,-14.3,77,3,7.0,997.648526,0.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-17 00:00:00,-13.7,81,3,5.0,998.0484920000001,,Снег непрерывный умеренный в срок наблюдения. ,station
2024-01-17 03:00:00,-13.2,82,2,5.0,998.0484920000001,,Снег непрерывный умеренный в срок наблюдения. ,station
2024-01-17 06:00:00,-13.0,78,3,7.0,998.0484920000001,2.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-17 09:00:00,-12.9,80,2,4.0,998.1818140000001,2.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-17 12:00:00,-12.3,79,3,6.0,999.1150680000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-17 15:00:00,-12.3,87,1,2.0,999.1150680000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-17 18:00:00,-12.3,89,0,,999.781678,2.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-17 21:00:00,-12.6,88,1,2.0,1000.0483220000001,1.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-18 00:00:00,-13.5,89,1,2.0,1000.5816100000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-18 03:00:00,-14.1,86,2,3.0,1001.2482200000001,,Снег неливневый. ,station
2024-01-18 06:00:00,-16.9,88,1,2.0,1001.5148640000001,0.8,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-18 09:00:00,-17.5,87,1,3.0,1001.2482200000001,0.4,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-18 12:00:00,-19.5,86,0,,1001.648186,, ,station
2024-01-18 15:00:00,-20.8,86,1,4.0,1001.2482200000001,, ,station
2024-01-18 18:00:00,-20.9,85,2,4.0,1000.448288,0.0, ,station
2024-01-18 21:00:00,-19.6,84,1,2.0,999.1150680000001,0.0,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-19 00:00:00,-17.3,87,2,4.0,996.715272,,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,station
2024-01-19 03:00:00,-13.6,89,2,6.0,993.3822220000001,,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-19 06:00:00,-12.7,86,5,10.0,988.7159520000001,0.6,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-19 09:00:00,-12.3,87,3,8.0,987.382732,1.0,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-01-19 12:00:00,-12.3,87,1,3.0,986.449478,,Снег с перерывами слабый в срок наблюдения. ,station
2024-01-19 15:00:00,-12.7,85,1,3.0,986.1828340000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-19 18:00:00,-15.7,90,1,2.0,987.24941,1.0,Состояние неба в общем не изменилось. ,station
2024-01-19 21:00:00,-14.7,91,0,,987.91602,1.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-20 00:00:00,-14.2,91,1,,990.0491720000001,,Снег неливневый. ,station
2024-01-20 03:00:00,-15.4,91,1,,992.448968,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-20 06:00:00,-18.5,87,1,2.0,994.982086,0.5, ,station
2024-01-20 09:00:00,-20.2,85,2,3.0,998.0484920000001,0.2, ,station
2024-01-20 12:00:00,-19.2,85,1,2.0,1002.0481520000001,, ,station
2024-01-20 15:00:00,-19.2,86,2,2.0,1005.24788,, ,station
2024-01-20 18:00:00,-21.7,83,2,3.0,1008.1809640000001,0.0, ,station
2024-01-20 21:00:00,-22.6,83,2,4.0,1010.7140820000001,0.0, ,station
2024-01-21 00:00:00,-26.4,79,3,3.0,1012.8472340000001,, ,station
2024-01-21 03:00:00,-28.9,77,2,2.0,1013.647166,, ,station
2024-01-21 06:00:00,-30.7,76,2,3.0,1013.647166,0.0, ,station
2024-01-21 09:00:00,-31.4,75,1,,1013.5138440000001,0.0, ,station
2024-01-21 12:00:00,-30.1,76,1,2.0,1014.1804540000002,, ,station
2024-01-21 15:00:00,-24.6,81,1,,1013.2472,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-21 18:00:00,-20.5,84,0,,1012.0473020000001,0.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-21 21:00:00,-18.6,86,0,,1010.314116,0.3,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-22 00:00:00,-17.3,87,0,,1008.5809300000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-22 03:00:00,-15.3,90,0,,1005.647846,,Снег непрерывный умеренный в срок наблюдения. ,station
2024-01-22 06:00:00,-13.7,92,0,,1003.114728,2.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-22 09:00:00,-8.6,98,2,5.0,1000.448288,2.0,Снег непрерывный умеренный в срок наблюдения. ,station
2024-01-22 12:00:00,-7.2,100,1,3.0,998.4484580000001,,Снег с перерывами умеренный в срок наблюдения. ,station
2024-01-22 15:00:00,-4.6,100,2,5.0,994.982086,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-22 18:00:00,-3.1,100,3,,991.782358,2.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-22 21:00:00,-2.6,100,4,9.0,988.315986,2.0,Снег с перерывами слабый в срок наблюдения. ,station
2024-01-23 00:00:00,-2.8,100,4,10.0,984.316326,,Снег непрерывный сильный в срок наблюдения. ,station
2024-01-23 03:00:00,-3.4,100,3,8.0,982.0498520000001,,Снег непрерывный сильный в срок наблюдения. ,station
2024-01-23 06:00:00,-3.7,100,3,6.0,980.4499880000001,5.0,Снег непрерывный сильный в срок наблюдения. ,station
2024-01-23 09:00:00,-3.0,100,3,,979.783378,6.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-23 12:00:00,-1.8,100,2,5.0,979.650056,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-23 15:00:00,-0.2,99,2,4.0,979.783378,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-23 18:00:00,0.5,100,2,4.0,980.5833100000001,3.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-23 21:00:00,-0.1,100,0,,981.7832080000001,3.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-24 00:00:00,-0.6,100,0,,983.91636,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-24 03:00:00,-1.2,100,1,2.0,985.782868,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-24 06:00:00,-2.7,100,0,,986.8494440000001,1.0,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-24 09:00:00,-3.4,100,0,,988.5826300000001,0.9,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-24 12:00:00,-4.9,100,1,2.0,990.0491720000001,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-24 15:00:00,-5.7,100,1,2.0,991.9156800000001,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-01-24 18:00:00,-10.1,100,1,,993.91551,0.6, ,station
2024-01-24 21:00:00,-13.2,95,1,2.0,995.648696,0.2, ,station
2024-01-25 00:00:00,-10.3,98,1,2.0,997.3818820000001,, ,station
2024-01-25 03:00:00,-13.4,93,1,2.0,999.648356,, ,station
2024-01-25 06:00:00,-13.9,91,1,1.0,1002.0481520000001,0.0, ,station
2024-01-25 09:00:00,-15.3,91,0,,1004.314626,0.0,  Диаметр изморозевого отложения составляет 2 мм.,station
2024-01-25 12:00:00,-6.1,100,2,5.0,1006.314456,, ,station
2024-01-25 15:00:00,-4.4,100,3,5.0,1008.314286,, ,station
2024-01-25 18:00:00,-8.5,99,1,1.0,1010.7140820000001,0.0, ,station
2024-01-25 21:00:00,-8.3,100,1,3.0,1012.1806240000001,0.0, ,station
2024-01-26 00:00:00,-7.7,100,0,,1014.047132,, ,station
2024-01-26 03:00:00,-7.1,100,0,,1014.8470640000002,, ,station
2024-01-26 06:00:00,-6.5,100,1,,1015.2470300000001,0.0, ,station
2024-01-26 09:00:00,-5.0,100,1,1.0,1015.3803520000001,0.0, ,station
2024-01-26 12:00:00,-4.6,100,0,,1015.113708,, ,station
2024-01-26 15:00:00,-4.1,100,0,,1014.047132,, ,station
2024-01-26 18:00:00,-4.9,100,0,,1012.980556,0.0, ,station
2024-01-26 21:00:00,-7.3,99,0,,1012.313946,0.0, ,station
2024-01-27 00:00:00,-6.1,100,1,2.0,1011.780658,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-27 03:00:00,-5.5,100,2,5.0,1010.58076,,Снег неливневый. ,station
2024-01-27 06:00:00,-5.8,99,2,5.0,1009.2475400000001,0.4, ,station
2024-01-27 09:00:00,-6.1,100,4,7.0,1006.8477440000001,0.4,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-01-27 12:00:00,-5.7,100,3,6.0,1004.8479140000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-27 15:00:00,-5.5,95,3,6.0,1005.647846,,Состояние неба в общем не изменилось. ,station
2024-01-27 18:00:00,-5.4,99,3,6.0,1006.8477440000001,0.6, ,station
2024-01-27 21:00:00,-5.5,98,4,,1005.381202,0.6,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-01-28 00:00:00,-4.8,97,4,,1004.714592,,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-01-28 03:00:00,-4.1,94,4,7.0,1003.5146940000001,,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-01-28 06:00:00,-2.3,96,2,4.0,1004.047982,0.0,Состояние неба в общем не изменилось. ,station
2024-01-28 09:00:00,-1.0,97,1,3.0,1003.648016,0.0,Состояние неба в общем не изменилось. ,station
2024-01-28 12:00:00,0.2,92,2,5.0,1004.981236,, ,station
2024-01-28 15:00:00,0.4,85,2,5.0,1007.5143540000001,, ,station
2024-01-28 18:00:00,-2.6,100,1,2.0,1009.647506,0.0, ,station
2024-01-28 21:00:00,-1.3,97,3,6.0,1009.2475400000001,0.0, ,station
2024-01-29 00:00:00,-0.8,100,4,,1006.447778,,Снег с перерывами умеренный в срок наблюдения. ,station
2024-01-29 03:00:00,-0.5,100,3,7.0,1002.981406,,Снег непрерывный слабый в срок наблюдения. ,station
2024-01-29 06:00:00,-0.4,100,3,7.0,999.781678,2.0,Состояние неба в общем не изменилось. ,station
2024-01-29 09:00:00,0.1,100,4,9.0,995.91534,2.0,Состояние неба в общем не изменилось. ,station
2024-01-29 12:00:00,0.7,100,3,7.0,994.0488320000001,, ,station
2024-01-29 15:00:00,1.3,100,3,6.0,992.0490020000001,,Дождь (незамерзающий) неливневый. ,station
2024-01-29 18:00:00,1.6,97,2,5.0,991.115748,0.0, ,station
2024-01-29 21:00:00,2.6,72,3,8.0,991.782358,0.0, ,station
2024-01-30 00:00:00,2.3,67,2,5.0,994.315476,, ,station
2024-01-30 03:00:00,1.6,61,4,8.0,996.048662,, ,station
2024-01-30 06:00:00,1.9,62,4,9.0,998.5817800000001,0.0, ,station
2024-01-30 09:00:00,1.0,65,3,7.0,1002.7147620000001,0.0, ,station
2024-01-30 12:00:00,1.6,57,4,9.0,1005.24788,, ,station
2024-01-30 15:00:00,0.0,71,2,4.0,1006.1811340000002,, ,station
2024-01-30 18:00:00,0.9,82,1,2.0,1005.91449,0.0, ,station
2024-01-30 21:00:00,0.0,88,1,3.0,1005.91449,0.0, ,station
2024-01-31 00:00:00,1.2,79,1,3.0,1005.381202,, ,station
2024-01-31 03:00:00,0.5,80,2,4.0,1004.314626,, ,station
2024-01-31 06:00:00,-0.7,77,2,4.0,1002.0481520000001,0.0, ,station
2024-01-31 09:00:00,-0.6,70,3,6.0,999.5150340000001,0.0, ,station
2024-01-31 12:00:00,-1.1,74,3,7.0,998.1818140000001,, ,station
2024-01-31 15:00:00,-1.1,89,2,4.0,996.715272,, ,station
2024-01-31 18:00:00,0.5,82,2,4.0,995.24873,0.0, ,station
2024-01-31 21:00:00,-1.0,89,2,5.0,992.448968,0.0, ,station
2024-02-01 00:00:00,-0.5,83,4,8.0,987.91602,, ,station
2024-02-01 03:00:00,-0.6,100,4,8.0,980.7166320000001,, ,station
2024-02-01 06:00:00,1.6,92,5,11.0,973.9172100000001,0.5,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-02-01 09:00:00,0.2,100,4,9.0,968.8509740000001,3.0,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,station
2024-02-01 12:00:00,0.3,99,4,,966.0512120000001,,Ливневый снег слабый в срок наблюдения или за последний час.  Диаметр отложения мокрого снега составляет 3 мм.,station
2024-02-01 15:00:00,0.8,100,4,,963.5180940000001,,Ливневый снег или ливневый дождь и снег. ,station
2024-02-01 18:00:00,0.5,100,4,9.0,961.118298,5.0,Ливневый снег или ливневый дождь и снег. ,station
2024-02-01 21:00:00,0.9,99,2,4.0,962.7181620000001,3.0,Состояние неба в общем не изменилось. ,station
2024-02-02 00:00:00,0.2,85,1,3.0,966.451178,, ,station
2024-02-02 03:00:00,-0.9,100,0,,971.3840920000001,,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-02-02 06:00:00,-0.9,85,4,9.0,976.8502940000001,0.6,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-02-02 09:00:00,-1.1,80,2,5.0,982.1831740000001,0.3,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-02-02 12:00:00,-2.3,67,3,8.0,986.049512,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-02-02 15:00:00,-3.6,68,1,2.0,988.449308,,Облака в целом рассеиваются или становятся менее развитыми. ,station
2024-02-02 18:00:00,-10.0,99,1,1.0,989.649206,0.0, ,station
2024-02-02 21:00:00,-14.4,94,2,2.0,989.649206,0.0, ,station
2024-02-03 00:00:00,-18.4,87,2,3.0,987.782698,, ,station
2024-02-03 03:00:00,-17.9,85,1,2.0,985.782868,, ,station
2024-02-03 06:00:00,-5.8,99,3,7.0,982.8497840000001,0.7,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-02-03 09:00:00,-6.4,97,3,,981.3832420000001,0.7,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-02-03 12:00:00,-5.7,81,4,10.0,979.25009,,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-02-03 15:00:00,-4.3,82,4,10.0,977.116938,,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-02-03 18:00:00,-4.3,100,5,11.0,975.3837520000001,2.0,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,station
2024-02-03 21:00:00,-5.0,100,4,9.0,974.8504640000001,7.0,Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ,station
2024-02-04 00:00:00,-4.6,100,3,,975.117108,,Ливневый снег слабый в срок наблюдения или за последний час. ,station
2024-02-04 03:00:00,-4.3,100,2,5.0,976.1836840000001,,Состояние неба в общем не изменилось. ,station
2024-02-04 06:00:00,-4.1,100,3,,977.91687,9.0,Состояние неба в общем не изменилось. ,station
2024-02-04 09:00:00,-3.7,100,1,,979.650056,3.0,Снег неливневый. ,station
2024-02-04 12:00:00,-3.4,97,2,4.0,981.649886,,Снег непрерывный слабый в срок наблюдения. ,station
2024-02-04 15:00:00,-4.0,93,2,4.0,983.649716,,Снег непрерывный слабый в срок наблюдения. ,station
2024-02-04 18:00:00,-4.9,86,2,6.0,986.049512,0.2,Снег с перерывами слабый в срок наблюдения. ,station
2024-02-04 21:00:00,-5.1,86,3,6.0,987.649376,0.5,Снег непрерывный слабый в срок наблюдения. ,station
2024-02-05 00:00:00,-5.8,82,3,8.0,988.8492740000002,,Снег непрерывный слабый в срок наблюдения. ,station
2024-02-05 03:00:00,-6.0,78,3,8.0,990.5824600000001,,Снег непрерывный слабый в срок наблюдения. ,station
2024-02-05 06:00:00,-7.1,73,3,9.0,992.1823240000001,0.6,Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ,station
2024-02-05 09:00:00,-9.8,76,2,6.0,994.0488320000001,0.3,Облака в целом образовывались или развивались. ,station
2024-02-05 12:00:00,-12.0,76,2,4.0,996.448628,, ,station
